"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"ABM_Unit4_model7.nlogox"
"social-influence-experiment"
"07/08/2026 16:45:24:111 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","broadcast","density","social","frac-influential","m","network","influential-weight","[step]","count turtles with [adopted?]","count regulars with [adopted?]","count influentials with  [adopted?]"
"40","0.01","0.3","0.4","0.25","100","random","0.7","19","99","74","25"
"56","0.01","0.3","0.6","0.25","100","random","0.7","10","91","69","22"
"40","0.01","0.3","0.4","0.25","100","random","0.7","20","99","74","25"
"56","0.01","0.3","0.6","0.25","100","random","0.7","11","93","70","23"
"40","0.01","0.3","0.4","0.25","100","random","0.7","21","99","74","25"
"56","0.01","0.3","0.6","0.25","100","random","0.7","12","96","72","24"
"56","0.01","0.3","0.6","0.25","100","random","0.7","13","98","73","25"
"40","0.01","0.3","0.4","0.25","100","random","0.7","22","100","75","25"
"56","0.01","0.3","0.6","0.25","100","random","0.7","14","100","75","25"
"54","0.01","0.3","0.6","0.25","100","random","0.7","5","10","9","1"
"52","0.01","0.3","0.6","0.25","100","random","0.7","4","4","4","0"
"55","0.01","0.3","0.6","0.25","100","random","0.7","4","23","20","3"
"57","0.01","0.3","0.6","0.25","100","random","0.7","0","0","0","0"
"55","0.01","0.3","0.6","0.25","100","random","0.7","5","25","22","3"
"57","0.01","0.3","0.6","0.25","100","random","0.7","1","3","2","1"
"55","0.01","0.3","0.6","0.25","100","random","0.7","6","36","33","3"
"52","0.01","0.3","0.6","0.25","100","random","0.7","5","6","6","0"
"57","0.01","0.3","0.6","0.25","100","random","0.7","2","4","3","1"
"55","0.01","0.3","0.6","0.25","100","random","0.7","7","43","38","5"
"55","0.01","0.3","0.6","0.25","100","random","0.7","8","62","50","12"
"57","0.01","0.3","0.6","0.25","100","random","0.7","3","10","6","4"
"52","0.01","0.3","0.6","0.25","100","random","0.7","6","9","8","1"
"55","0.01","0.3","0.6","0.25","100","random","0.7","9","78","61","17"
"55","0.01","0.3","0.6","0.25","100","random","0.7","10","90","70","20"
"57","0.01","0.3","0.6","0.25","100","random","0.7","4","22","16","6"
"55","0.01","0.3","0.6","0.25","100","random","0.7","11","96","73","23"
"55","0.01","0.3","0.6","0.25","100","random","0.7","12","97","74","23"
"55","0.01","0.3","0.6","0.25","100","random","0.7","13","99","75","24"
"55","0.01","0.3","0.6","0.25","100","random","0.7","14","99","75","24"
"55","0.01","0.3","0.6","0.25","100","random","0.7","15","100","75","25"
"52","0.01","0.3","0.6","0.25","100","random","0.7","7","11","10","1"
"57","0.01","0.3","0.6","0.25","100","random","0.7","5","39","27","12"
"54","0.01","0.3","0.6","0.25","100","random","0.7","6","15","13","2"
"57","0.01","0.3","0.6","0.25","100","random","0.7","6","58","42","16"
"57","0.01","0.3","0.6","0.25","100","random","0.7","7","82","60","22"
"57","0.01","0.3","0.6","0.25","100","random","0.7","8","93","70","23"
"57","0.01","0.3","0.6","0.25","100","random","0.7","9","96","71","25"
"57","0.01","0.3","0.6","0.25","100","random","0.7","10","100","75","25"
"52","0.01","0.3","0.6","0.25","100","random","0.7","8","11","10","1"
"54","0.01","0.3","0.6","0.25","100","random","0.7","7","16","14","2"
"59","0.01","0.3","0.6","0.25","100","random","0.7","0","0","0","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","0","0","0","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","1","0","0","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","9","17","16","1"
"54","0.01","0.3","0.6","0.25","100","random","0.7","8","21","17","4"
"59","0.01","0.3","0.6","0.25","100","random","0.7","2","1","0","1"
"59","0.01","0.3","0.6","0.25","100","random","0.7","3","4","3","1"
"60","0.01","0.3","0.6","0.25","100","random","0.7","0","0","0","0"
"54","0.01","0.3","0.6","0.25","100","random","0.7","9","23","19","4"
"58","0.01","0.3","0.6","0.25","100","random","0.7","1","1","1","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","10","21","20","1"
"60","0.01","0.3","0.6","0.25","100","random","0.7","1","0","0","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","4","6","5","1"
"54","0.01","0.3","0.6","0.25","100","random","0.7","10","30","25","5"
"60","0.01","0.3","0.6","0.25","100","random","0.7","2","1","1","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","5","16","11","5"
"61","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"54","0.01","0.3","0.6","0.25","100","random","0.7","11","42","35","7"
"60","0.01","0.3","0.6","0.25","100","random","0.7","3","2","2","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","6","29","20","9"
"61","0.01","0.3","0.7","0.25","100","random","0.7","1","0","0","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","11","24","22","2"
"60","0.01","0.3","0.6","0.25","100","random","0.7","4","6","6","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","7","49","34","15"
"58","0.01","0.3","0.6","0.25","100","random","0.7","2","3","3","0"
"54","0.01","0.3","0.6","0.25","100","random","0.7","12","63","48","15"
"59","0.01","0.3","0.6","0.25","100","random","0.7","8","67","48","19"
"61","0.01","0.3","0.7","0.25","100","random","0.7","2","2","1","1"
"60","0.01","0.3","0.6","0.25","100","random","0.7","5","7","7","0"
"59","0.01","0.3","0.6","0.25","100","random","0.7","9","85","61","24"
"52","0.01","0.3","0.6","0.25","100","random","0.7","12","30","28","2"
"58","0.01","0.3","0.6","0.25","100","random","0.7","3","3","3","0"
"54","0.01","0.3","0.6","0.25","100","random","0.7","13","74","54","20"
"59","0.01","0.3","0.6","0.25","100","random","0.7","10","92","67","25"
"60","0.01","0.3","0.6","0.25","100","random","0.7","6","14","12","2"
"59","0.01","0.3","0.6","0.25","100","random","0.7","11","98","73","25"
"61","0.01","0.3","0.7","0.25","100","random","0.7","3","5","3","2"
"59","0.01","0.3","0.6","0.25","100","random","0.7","12","100","75","25"
"54","0.01","0.3","0.6","0.25","100","random","0.7","14","82","60","22"
"60","0.01","0.3","0.6","0.25","100","random","0.7","7","22","18","4"
"52","0.01","0.3","0.6","0.25","100","random","0.7","13","40","37","3"
"61","0.01","0.3","0.7","0.25","100","random","0.7","4","9","5","4"
"54","0.01","0.3","0.6","0.25","100","random","0.7","15","92","69","23"
"54","0.01","0.3","0.6","0.25","100","random","0.7","16","95","71","24"
"54","0.01","0.3","0.6","0.25","100","random","0.7","17","97","72","25"
"54","0.01","0.3","0.6","0.25","100","random","0.7","18","98","73","25"
"60","0.01","0.3","0.6","0.25","100","random","0.7","8","27","22","5"
"61","0.01","0.3","0.7","0.25","100","random","0.7","5","30","21","9"
"54","0.01","0.3","0.6","0.25","100","random","0.7","19","100","75","25"
"60","0.01","0.3","0.6","0.25","100","random","0.7","9","38","31","7"
"61","0.01","0.3","0.7","0.25","100","random","0.7","6","55","41","14"
"61","0.01","0.3","0.7","0.25","100","random","0.7","7","77","61","16"
"61","0.01","0.3","0.7","0.25","100","random","0.7","8","93","69","24"
"61","0.01","0.3","0.7","0.25","100","random","0.7","9","99","74","25"
"60","0.01","0.3","0.6","0.25","100","random","0.7","10","57","46","11"
"61","0.01","0.3","0.7","0.25","100","random","0.7","10","99","74","25"
"61","0.01","0.3","0.7","0.25","100","random","0.7","11","100","75","25"
"60","0.01","0.3","0.6","0.25","100","random","0.7","11","64","53","11"
"52","0.01","0.3","0.6","0.25","100","random","0.7","14","49","45","4"
"60","0.01","0.3","0.6","0.25","100","random","0.7","12","79","65","14"
"60","0.01","0.3","0.6","0.25","100","random","0.7","13","88","69","19"
"60","0.01","0.3","0.6","0.25","100","random","0.7","14","93","72","21"
"60","0.01","0.3","0.6","0.25","100","random","0.7","15","96","73","23"
"60","0.01","0.3","0.6","0.25","100","random","0.7","16","98","74","24"
"60","0.01","0.3","0.6","0.25","100","random","0.7","17","100","75","25"
"62","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","15","59","52","7"
"62","0.01","0.3","0.7","0.25","100","random","0.7","1","1","1","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","16","65","56","9"
"62","0.01","0.3","0.7","0.25","100","random","0.7","2","1","1","0"
"52","0.01","0.3","0.6","0.25","100","random","0.7","17","75","63","12"
"52","0.01","0.3","0.6","0.25","100","random","0.7","18","81","65","16"
"62","0.01","0.3","0.7","0.25","100","random","0.7","3","5","4","1"
"52","0.01","0.3","0.6","0.25","100","random","0.7","19","91","70","21"
"52","0.01","0.3","0.6","0.25","100","random","0.7","20","93","71","22"
"52","0.01","0.3","0.6","0.25","100","random","0.7","21","98","75","23"
"52","0.01","0.3","0.6","0.25","100","random","0.7","22","99","75","24"
"52","0.01","0.3","0.6","0.25","100","random","0.7","23","100","75","25"
"62","0.01","0.3","0.7","0.25","100","random","0.7","4","7","6","1"
"58","0.01","0.3","0.6","0.25","100","random","0.7","4","3","3","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","5","10","9","1"
"64","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","6","21","17","4"
"63","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"64","0.01","0.3","0.7","0.25","100","random","0.7","1","1","1","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","5","10","9","1"
"65","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","7","38","28","10"
"64","0.01","0.3","0.7","0.25","100","random","0.7","2","4","4","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","8","65","46","19"
"65","0.01","0.3","0.7","0.25","100","random","0.7","1","0","0","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","9","81","60","21"
"58","0.01","0.3","0.6","0.25","100","random","0.7","6","17","16","1"
"64","0.01","0.3","0.7","0.25","100","random","0.7","3","7","7","0"
"63","0.01","0.3","0.7","0.25","100","random","0.7","1","0","0","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","10","96","72","24"
"62","0.01","0.3","0.7","0.25","100","random","0.7","11","98","74","24"
"65","0.01","0.3","0.7","0.25","100","random","0.7","2","2","2","0"
"62","0.01","0.3","0.7","0.25","100","random","0.7","12","98","74","24"
"62","0.01","0.3","0.7","0.25","100","random","0.7","13","98","74","24"
"62","0.01","0.3","0.7","0.25","100","random","0.7","14","100","75","25"
"58","0.01","0.3","0.6","0.25","100","random","0.7","7","23","22","1"
"65","0.01","0.3","0.7","0.25","100","random","0.7","3","5","4","1"
"64","0.01","0.3","0.7","0.25","100","random","0.7","4","7","7","0"
"63","0.01","0.3","0.7","0.25","100","random","0.7","2","0","0","0"
"65","0.01","0.3","0.7","0.25","100","random","0.7","4","8","6","2"
"64","0.01","0.3","0.7","0.25","100","random","0.7","5","9","9","0"
"65","0.01","0.3","0.7","0.25","100","random","0.7","5","13","9","4"
"58","0.01","0.3","0.6","0.25","100","random","0.7","8","30","29","1"
"64","0.01","0.3","0.7","0.25","100","random","0.7","6","12","12","0"
"63","0.01","0.3","0.7","0.25","100","random","0.7","3","1","1","0"
"65","0.01","0.3","0.7","0.25","100","random","0.7","6","26","17","9"
"64","0.01","0.3","0.7","0.25","100","random","0.7","7","19","17","2"
"58","0.01","0.3","0.6","0.25","100","random","0.7","9","41","36","5"
"65","0.01","0.3","0.7","0.25","100","random","0.7","7","46","34","12"
"63","0.01","0.3","0.7","0.25","100","random","0.7","4","2","2","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"64","0.01","0.3","0.7","0.25","100","random","0.7","8","27","25","2"
"65","0.01","0.3","0.7","0.25","100","random","0.7","8","67","47","20"
"58","0.01","0.3","0.6","0.25","100","random","0.7","10","45","38","7"
"65","0.01","0.3","0.7","0.25","100","random","0.7","9","80","60","20"
"64","0.01","0.3","0.7","0.25","100","random","0.7","9","34","31","3"
"65","0.01","0.3","0.7","0.25","100","random","0.7","10","92","69","23"
"65","0.01","0.3","0.7","0.25","100","random","0.7","11","98","73","25"
"66","0.01","0.3","0.7","0.25","100","random","0.7","1","3","3","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"65","0.01","0.3","0.7","0.25","100","random","0.7","12","100","75","25"
"64","0.01","0.3","0.7","0.25","100","random","0.7","10","44","37","7"
"63","0.01","0.3","0.7","0.25","100","random","0.7","5","4","3","1"
"67","0.01","0.3","0.7","0.25","100","random","0.7","1","2","2","0"
"64","0.01","0.3","0.7","0.25","100","random","0.7","11","58","48","10"
"63","0.01","0.3","0.7","0.25","100","random","0.7","6","13","9","4"
"64","0.01","0.3","0.7","0.25","100","random","0.7","12","74","57","17"
"66","0.01","0.3","0.7","0.25","100","random","0.7","2","5","5","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","2","2","2","0"
"64","0.01","0.3","0.7","0.25","100","random","0.7","13","90","69","21"
"63","0.01","0.3","0.7","0.25","100","random","0.7","7","17","13","4"
"64","0.01","0.3","0.7","0.25","100","random","0.7","14","97","73","24"
"64","0.01","0.3","0.7","0.25","100","random","0.7","15","99","74","25"
"64","0.01","0.3","0.7","0.25","100","random","0.7","16","100","75","25"
"58","0.01","0.3","0.6","0.25","100","random","0.7","11","59","50","9"
"67","0.01","0.3","0.7","0.25","100","random","0.7","3","5","5","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","3","5","5","0"
"63","0.01","0.3","0.7","0.25","100","random","0.7","8","34","25","9"
"67","0.01","0.3","0.7","0.25","100","random","0.7","4","8","8","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","4","6","6","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","12","64","55","9"
"67","0.01","0.3","0.7","0.25","100","random","0.7","5","9","9","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","13","72","57","15"
"66","0.01","0.3","0.7","0.25","100","random","0.7","5","11","11","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","14","83","64","19"
"67","0.01","0.3","0.7","0.25","100","random","0.7","6","12","11","1"
"58","0.01","0.3","0.6","0.25","100","random","0.7","15","92","71","21"
"58","0.01","0.3","0.6","0.25","100","random","0.7","16","96","73","23"
"67","0.01","0.3","0.7","0.25","100","random","0.7","7","16","15","1"
"66","0.01","0.3","0.7","0.25","100","random","0.7","6","14","14","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","17","98","74","24"
"58","0.01","0.3","0.6","0.25","100","random","0.7","18","98","74","24"
"68","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"58","0.01","0.3","0.6","0.25","100","random","0.7","19","98","74","24"
"58","0.01","0.3","0.6","0.25","100","random","0.7","20","99","74","25"
"67","0.01","0.3","0.7","0.25","100","random","0.7","8","28","21","7"
"58","0.01","0.3","0.6","0.25","100","random","0.7","21","100","75","25"
"66","0.01","0.3","0.7","0.25","100","random","0.7","7","18","18","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","9","49","39","10"
"63","0.01","0.3","0.7","0.25","100","random","0.7","9","63","44","19"
"68","0.01","0.3","0.7","0.25","100","random","0.7","1","1","1","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","10","66","51","15"
"66","0.01","0.3","0.7","0.25","100","random","0.7","8","23","23","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","11","78","60","18"
"63","0.01","0.3","0.7","0.25","100","random","0.7","10","88","64","24"
"68","0.01","0.3","0.7","0.25","100","random","0.7","2","3","3","0"
"67","0.01","0.3","0.7","0.25","100","random","0.7","12","89","69","20"
"67","0.01","0.3","0.7","0.25","100","random","0.7","13","95","72","23"
"67","0.01","0.3","0.7","0.25","100","random","0.7","14","97","73","24"
"63","0.01","0.3","0.7","0.25","100","random","0.7","11","97","73","24"
"67","0.01","0.3","0.7","0.25","100","random","0.7","15","99","74","25"
"67","0.01","0.3","0.7","0.25","100","random","0.7","16","100","75","25"
"63","0.01","0.3","0.7","0.25","100","random","0.7","12","98","74","24"
"63","0.01","0.3","0.7","0.25","100","random","0.7","13","99","75","24"
"68","0.01","0.3","0.7","0.25","100","random","0.7","3","3","3","0"
"69","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"63","0.01","0.3","0.7","0.25","100","random","0.7","14","100","75","25"
"68","0.01","0.3","0.7","0.25","100","random","0.7","4","5","5","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","9","31","31","0"
"68","0.01","0.3","0.7","0.25","100","random","0.7","5","5","5","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","10","35","35","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","11","38","38","0"
"68","0.01","0.3","0.7","0.25","100","random","0.7","6","9","8","1"
"68","0.01","0.3","0.7","0.25","100","random","0.7","7","16","13","3"
"68","0.01","0.3","0.7","0.25","100","random","0.7","8","26","22","4"
"66","0.01","0.3","0.7","0.25","100","random","0.7","12","47","41","6"
"68","0.01","0.3","0.7","0.25","100","random","0.7","9","34","29","5"
"71","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","13","53","47","6"
"68","0.01","0.3","0.7","0.25","100","random","0.7","10","45","37","8"
"69","0.01","0.3","0.7","0.25","100","random","0.7","1","0","0","0"
"71","0.01","0.3","0.8","0.25","100","random","0.7","1","1","1","0"
"68","0.01","0.3","0.7","0.25","100","random","0.7","11","66","51","15"
"66","0.01","0.3","0.7","0.25","100","random","0.7","14","69","59","10"
"71","0.01","0.3","0.8","0.25","100","random","0.7","2","2","2","0"
"68","0.01","0.3","0.7","0.25","100","random","0.7","12","82","63","19"
"68","0.01","0.3","0.7","0.25","100","random","0.7","13","93","71","22"
"68","0.01","0.3","0.7","0.25","100","random","0.7","14","98","74","24"
"68","0.01","0.3","0.7","0.25","100","random","0.7","15","100","75","25"
"71","0.01","0.3","0.8","0.25","100","random","0.7","3","3","3","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","15","77","62","15"
"69","0.01","0.3","0.7","0.25","100","random","0.7","2","2","1","1"
"66","0.01","0.3","0.7","0.25","100","random","0.7","16","87","70","17"
"71","0.01","0.3","0.8","0.25","100","random","0.7","4","7","7","0"
"66","0.01","0.3","0.7","0.25","100","random","0.7","17","94","73","21"
"71","0.01","0.3","0.8","0.25","100","random","0.7","5","9","9","0"
"69","0.01","0.3","0.7","0.25","100","random","0.7","3","7","4","3"
"66","0.01","0.3","0.7","0.25","100","random","0.7","18","98","74","24"
"71","0.01","0.3","0.8","0.25","100","random","0.7","6","10","10","0"
"72","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"69","0.01","0.3","0.7","0.25","100","random","0.7","4","19","12","7"
"66","0.01","0.3","0.7","0.25","100","random","0.7","19","100","75","25"
"71","0.01","0.3","0.8","0.25","100","random","0.7","7","13","11","2"
"69","0.01","0.3","0.7","0.25","100","random","0.7","5","41","32","9"
"71","0.01","0.3","0.8","0.25","100","random","0.7","8","39","28","11"
"69","0.01","0.3","0.7","0.25","100","random","0.7","6","55","42","13"
"72","0.01","0.3","0.8","0.25","100","random","0.7","1","0","0","0"
"69","0.01","0.3","0.7","0.25","100","random","0.7","7","80","60","20"
"71","0.01","0.3","0.8","0.25","100","random","0.7","9","59","45","14"
"69","0.01","0.3","0.7","0.25","100","random","0.7","8","94","70","24"
"69","0.01","0.3","0.7","0.25","100","random","0.7","9","98","73","25"
"69","0.01","0.3","0.7","0.25","100","random","0.7","10","100","75","25"
"71","0.01","0.3","0.8","0.25","100","random","0.7","10","83","63","20"
"71","0.01","0.3","0.8","0.25","100","random","0.7","11","96","73","23"
"71","0.01","0.3","0.8","0.25","100","random","0.7","12","97","73","24"
"71","0.01","0.3","0.8","0.25","100","random","0.7","13","97","73","24"
"71","0.01","0.3","0.8","0.25","100","random","0.7","14","99","74","25"
"71","0.01","0.3","0.8","0.25","100","random","0.7","15","100","75","25"
"72","0.01","0.3","0.8","0.25","100","random","0.7","2","5","4","1"
"73","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"70","0.01","0.3","0.7","0.25","100","random","0.7","0","0","0","0"
"73","0.01","0.3","0.8","0.25","100","random","0.7","1","1","0","1"
"72","0.01","0.3","0.8","0.25","100","random","0.7","3","10","8","2"
"73","0.01","0.3","0.8","0.25","100","random","0.7","2","8","5","3"
"72","0.01","0.3","0.8","0.25","100","random","0.7","4","13","10","3"
"70","0.01","0.3","0.7","0.25","100","random","0.7","1","1","0","1"
"73","0.01","0.3","0.8","0.25","100","random","0.7","3","14","10","4"
"73","0.01","0.3","0.8","0.25","100","random","0.7","4","25","19","6"
"70","0.01","0.3","0.7","0.25","100","random","0.7","2","8","5","3"
"73","0.01","0.3","0.8","0.25","100","random","0.7","5","40","30","10"
"73","0.01","0.3","0.8","0.25","100","random","0.7","6","76","56","20"
"73","0.01","0.3","0.8","0.25","100","random","0.7","7","92","69","23"
"73","0.01","0.3","0.8","0.25","100","random","0.7","8","99","75","24"
"73","0.01","0.3","0.8","0.25","100","random","0.7","9","100","75","25"
"75","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"76","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"72","0.01","0.3","0.8","0.25","100","random","0.7","5","21","17","4"
"75","0.01","0.3","0.8","0.25","100","random","0.7","1","2","2","0"
"76","0.01","0.3","0.8","0.25","100","random","0.7","1","0","0","0"
"72","0.01","0.3","0.8","0.25","100","random","0.7","6","35","30","5"
"74","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"76","0.01","0.3","0.8","0.25","100","random","0.7","2","4","1","3"
"75","0.01","0.3","0.8","0.25","100","random","0.7","2","3","3","0"
"76","0.01","0.3","0.8","0.25","100","random","0.7","3","19","13","6"
"75","0.01","0.3","0.8","0.25","100","random","0.7","3","6","5","1"
"70","0.01","0.3","0.7","0.25","100","random","0.7","3","25","18","7"
"74","0.01","0.3","0.8","0.25","100","random","0.7","1","2","2","0"
"76","0.01","0.3","0.8","0.25","100","random","0.7","4","37","30","7"
"75","0.01","0.3","0.8","0.25","100","random","0.7","4","14","10","4"
"72","0.01","0.3","0.8","0.25","100","random","0.7","7","51","43","8"
"76","0.01","0.3","0.8","0.25","100","random","0.7","5","54","43","11"
"75","0.01","0.3","0.8","0.25","100","random","0.7","5","35","26","9"
"70","0.01","0.3","0.7","0.25","100","random","0.7","4","44","33","11"
"74","0.01","0.3","0.8","0.25","100","random","0.7","2","13","9","4"
"76","0.01","0.3","0.8","0.25","100","random","0.7","6","76","57","19"
"72","0.01","0.3","0.8","0.25","100","random","0.7","8","73","58","15"
"76","0.01","0.3","0.8","0.25","100","random","0.7","7","87","66","21"
"75","0.01","0.3","0.8","0.25","100","random","0.7","6","58","41","17"
"76","0.01","0.3","0.8","0.25","100","random","0.7","8","95","72","23"
"76","0.01","0.3","0.8","0.25","100","random","0.7","9","100","75","25"
"72","0.01","0.3","0.8","0.25","100","random","0.7","9","88","67","21"
"75","0.01","0.3","0.8","0.25","100","random","0.7","7","80","58","22"
"72","0.01","0.3","0.8","0.25","100","random","0.7","10","93","69","24"
"70","0.01","0.3","0.7","0.25","100","random","0.7","5","69","51","18"
"72","0.01","0.3","0.8","0.25","100","random","0.7","11","99","74","25"
"75","0.01","0.3","0.8","0.25","100","random","0.7","8","93","69","24"
"72","0.01","0.3","0.8","0.25","100","random","0.7","12","100","75","25"
"75","0.01","0.3","0.8","0.25","100","random","0.7","9","98","73","25"
"75","0.01","0.3","0.8","0.25","100","random","0.7","10","100","75","25"
"70","0.01","0.3","0.7","0.25","100","random","0.7","6","83","62","21"
"70","0.01","0.3","0.7","0.25","100","random","0.7","7","94","71","23"
"70","0.01","0.3","0.7","0.25","100","random","0.7","8","98","74","24"
"77","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"70","0.01","0.3","0.7","0.25","100","random","0.7","9","100","75","25"
"77","0.01","0.3","0.8","0.25","100","random","0.7","1","2","1","1"
"77","0.01","0.3","0.8","0.25","100","random","0.7","2","3","2","1"
"77","0.01","0.3","0.8","0.25","100","random","0.7","3","7","6","1"
"77","0.01","0.3","0.8","0.25","100","random","0.7","4","9","8","1"
"78","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"78","0.01","0.3","0.8","0.25","100","random","0.7","1","0","0","0"
"77","0.01","0.3","0.8","0.25","100","random","0.7","5","18","17","1"
"77","0.01","0.3","0.8","0.25","100","random","0.7","6","19","18","1"
"78","0.01","0.3","0.8","0.25","100","random","0.7","2","0","0","0"
"79","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"77","0.01","0.3","0.8","0.25","100","random","0.7","7","23","22","1"
"78","0.01","0.3","0.8","0.25","100","random","0.7","3","1","0","1"
"77","0.01","0.3","0.8","0.25","100","random","0.7","8","37","34","3"
"79","0.01","0.3","0.8","0.25","100","random","0.7","1","0","0","0"
"78","0.01","0.3","0.8","0.25","100","random","0.7","4","9","4","5"
"80","0.01","0.3","0.8","0.25","100","random","0.7","0","0","0","0"
"74","0.01","0.3","0.8","0.25","100","random","0.7","3","32","22","10"
"77","0.01","0.3","0.8","0.25","100","random","0.7","9","45","40","5"
"78","0.01","0.3","0.8","0.25","100","random","0.7","5","30","22","8"
"80","0.01","0.3","0.8","0.25","100","random","0.7","1","1","1","0"
"77","0.01","0.3","0.8","0.25","100","random","0.7","10","60","51","9"
"78","0.01","0.3","0.8","0.25","100","random","0.7","6","39","29","10"
"79","0.01","0.3","0.8","0.25","100","random","0.7","2","1","1","0"
"80","0.01","0.3","0.8","0.25","100","random","0.7","2","4","4","0"
"77","0.01","0.3","0.8","0.25","100","random","0.7","11","78","62","16"
"77","0.01","0.3","0.8","0.25","100","random","0.7","12","92","73","19"
"78","0.01","0.3","0.8","0.25","100","random","0.7","7","59","46","13"
"77","0.01","0.3","0.8","0.25","100","random","0.7","13","97","74","23"
"77","0.01","0.3","0.8","0.25","100","random","0.7","14","98","74","24"
"80","0.01","0.3","0.8","0.25","100","random","0.7","3","5","5","0"
"79","0.01","0.3","0.8","0.25","100","random","0.7","3","1","1","0"
"77","0.01","0.3","0.8","0.25","100","random","0.7","15","100","75","25"
"78","0.01","0.3","0.8","0.25","100","random","0.7","8","78","63","15"
"81","0.01","0.3","0.9","0.25","100","random","0.7","0","0","0","0"
"80","0.01","0.3","0.8","0.25","100","random","0.7","4","13","9","4"
"78","0.01","0.3","0.8","0.25","100","random","0.7","9","88","70","18"
"78","0.01","0.3","0.8","0.25","100","random","0.7","10","96","73","23"
"78","0.01","0.3","0.8","0.25","100","random","0.7","11","99","74","25"
"78","0.01","0.3","0.8","0.25","100","random","0.7","12","99","74","25"
"78","0.01","0.3","0.8","0.25","100","random","0.7","13","100","75","25"
"79","0.01","0.3","0.8","0.25","100","random","0.7","4","2","2","0"
"80","0.01","0.3","0.8","0.25","100","random","0.7","5","39","28","11"
"79","0.01","0.3","0.8","0.25","100","random","0.7","5","5","4","1"
"80","0.01","0.3","0.8","0.25","100","random","0.7","6","56","44","12"
"79","0.01","0.3","0.8","0.25","100","random","0.7","6","10","6","4"
"80","0.01","0.3","0.8","0.25","100","random","0.7","7","69","54","15"
"80","0.01","0.3","0.8","0.25","100","random","0.7","8","85","65","20"
"80","0.01","0.3","0.8","0.25","100","random","0.7","9","98","73","25"
"80","0.01","0.3","0.8","0.25","100","random","0.7","10","99","74","25"
"80","0.01","0.3","0.8","0.25","100","random","0.7","11","99","74","25"
"80","0.01","0.3","0.8","0.25","100","random","0.7","12","100","75","25"
"79","0.01","0.3","0.8","0.25","100","random","0.7","7","19","14","5"
"79","0.01","0.3","0.8","0.25","100","random","0.7","8","41","31","10"
